,coconut_id,SMILES,molecular_formula,molecular_weight,citationDOI,name,alogp,topoPSA,affinity
174,CNP0462869,O=S(=O)(O)OC1=CC=2NC3=CC=C4C=5C=CC(Br)=CC5NC4=C3C2C=C1O,C18H11BrN2O5S,447.2606384500746,[],,-0.7969999999999999,116.27,14.387123
480,CNP0331634,O=C1OCC(C=2C=CC=CC2)N1C,C10H11NO2,177.20022032213848,[],"3-methyl-4-phenyl-1,3-oxazolidin-2-one",1.1872999999999987,29.54,14.385942
5,CNP0461349,O=C(N=C1C(OC=2C=CC=CC21)=C3C=C(O)OC4=C3C=C(C=C4C)C)C5=CC=C(C=C5)[NH+]([O-])O,C26H20N2O6,456.4477843724921,[],,1.8689,115.85,14.379111
592,CNP0422507,O=CC1=CC=C(C=C1)C(C)C2N3C4C=CC2C(CNC5CCCC5)C34O,C22H28N2O2,352.47074710566886,[],"4-(1-{6-[(cyclopentylamino)methyl]-7-hydroxy-1-azatricyclo[3.2.1.0²,⁷]oct-3-en-8-yl}ethyl)benzaldehyde",2.460000000000001,52.34,14.375437
593,CNP0317031,O=C(OC1C(OC(=O)C)C2C(O)C3(OC2(C)C)C(O)(C)CC(OC(=O)C)C(OC(=O)C)C13COC(=O)C)C=4C=CC=CC4,C30H38O13,606.616089607422,[],"4,5,8-tris(acetyloxy)-6-[(acetyloxy)methyl]-2,12-dihydroxy-2,10,10-trimethyl-11-oxatricyclo[7.2.1.0¹,⁶]dodecan-7-yl benzoate",-0.4011000000000072,181.19,14.350342
31,CNP0186168,O=C1CC2C(C)(CCC3C4(C)CCC5(C)CCC(C)(C)CC5C4(C)CCC23CO)C(C)C1O,C30H50O3,458.7173293776376,[],"3-hydroxy-14a-(hydroxymethyl)-4,4a,6b,8a,11,11,12b-heptamethyl-docosahydropicen-2-one",5.389099999999998,57.53,14.348677
181,CNP0185309,O=CC=1C=C2C=3C=CC=C(O)C3NC2=C4C1OC(C)(C)CC4,C18H17NO3,295.33315694696654,"[Chakraborty,Chem.Org.Naturst.,34,(1977),299]",Heptazolicine,0.7254999999999994,58.56,14.346523
366,CNP0230983,OC1CC(=C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC2C(=C)C=CCC2(C)C)C)C)C)C)C(C)(C)C1)C,C40H54O,550.8576415056818,"[Maoka,J. Agric. Food Chem.,53,(2005),8357, Kitahara,Tokyo Ika Daigaku Kiyo,13,(1987),1]",Deoxylutein Ii,10.176400000000005,20.23,14.325726
466,CNP0141263,OCC12C(O)CCC(C)C32OC(C)(C)C(C3)C(O)C1O,C15H26O5,286.36452268913746,[],"6-(hydroxymethyl)-2,10,10-trimethyl-11-oxatricyclo[7.2.1.0¹,⁶]dodecane-5,7,8-triol",-0.5873000000000015,90.15,14.324024
582,CNP0082925,OC1C=2C=CC=CC2C=3C=CC=CC31,C13H10O,182.2183791240713,"[23254141, 26780142, 8328814, 27287336, 11349923, 23398398, 27392565]",Fluorenol,1.5136999999999998,20.23,14.317099
160,CNP0450003,O=C(N1CCN(C=2C=CC=CC2)CC1)CC3OC(CN)C(O)C3O,C17H25N3O4,335.3987584224263,[],,-1.5983999999999972,99.26,14.312784
76,CNP0133144,OCCCCCCCCCCC=CCCCCCC,C18H36O,268.4785182074818,[],octadec-11-en-1-ol,6.912899999999997,20.23,14.311871
543,CNP0334542,OCCN1CCN(C2=NC=3C=CC=CC3SC=4C=CC=CC42)CC1,C19H21N3OS,339.45633741102887,[],"2-(4-{2-thia-9-azatricyclo[9.4.0.0³,⁸]pentadeca-1(15),3,5,7,9,11,13-heptaen-10-yl}piperazin-1-yl)ethan-1-ol",1.0073,64.37,14.302651
413,CNP0277149,O=C(OCC(CCO)CCC1C(C)CC=C2C(CO)(CO)CCCC21C)C=CC3=CC=C(O)C=C3,C29H42O6,486.6412822329514,[],"2-{2-[5,5-bis(hydroxymethyl)-2,8a-dimethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-yl]ethyl}-4-hydroxybutyl 3-(4-hydroxyphenyl)prop-2-enoate",3.692399999999998,107.22,14.298035
186,CNP0413687,O=C1C(C=2C=CC=CC2N1CC)=C3NCCC3,C14H16N2O,228.290165957886,[],"1-ethyl-3-(pyrrolidin-2-ylidene)-2,3-dihydro-1H-indol-2-one",0.6363000000000011,32.34,14.296631
529,CNP0403225,ON=C1C2(CN3CN(C2)CC1(C3)CCC)CCC,C14H25N3O,251.36833594935408,[],"N-{5,7-dipropyl-1,3-diazatricyclo[3.3.1.1³,⁷]decan-6-ylidene}hydroxylamine",1.8815999999999995,39.07000000000001,14.2899
346,CNP0244826,O=C(OC)C(=COC)C(=CC=CC1=CC=C(Cl)C(OC)=C1)C,C17H19ClO4,322.7839418565476,"[Anke,J. Antibiotics,30,(1977),806, 10.1039/b514233d, 20329738, 563391, 10.7164/antibiotics.30.806, 6271595, 11561403, 17474024, 16493822]",Strobilurin B,2.1704999999999988,44.760000000000005,14.282505
349,CNP0109525,O=C(NCC1=CC=C(OC)C=C1)CC2OC(CNS(=O)(=O)C3=CC=C(Cl)C=C3)C(O)C2O,C21H25ClN2O7S,484.95223615647245,[],"2-{5-[(4-chlorobenzenesulfonamido)methyl]-3,4-dihydroxyoxolan-2-yl}-N-[(4-methoxyphenyl)methyl]acetamide",-0.9623000000000004,142.57,14.281486
66,CNP0342315,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)C(O)C2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O,C45H72O17,885.0447333995958,[],"2-{[4-hydroxy-6-(hydroxymethyl)-2-{5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosan]-18'-en-14'-oloxy}-5-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-3-yl]oxy}-6-methyloxane-3,4,5-triol",-0.0559999999999989,255.91,14.277992
421,CNP0426397,O=C1C(O)=C(OC=2C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)=C(O)C=C(O)C12)C=5C=CC(O)=CC5,C27H30O16,610.5185706691599,"[Saleh,Biochem.Syst.Ecol.,5,(1977),121, El-Negoumy,Phytochem.,25,(1986),2423, Harborne, The Handbook of Natural Flavonoids, 1, (1999), 297.Flavonol O-glycosides]",Herbacetin 8-Rutinoside,-4.1932,265.52,14.258805
235,CNP0204919,O=C1C=C(C)C(C)(CCC(=O)CC)C(C)(C)C1,C15H24O2,236.35042639877773,[],"3,4,5,5-tetramethyl-4-(3-oxopentyl)cyclohex-2-en-1-one",2.7756,34.14,14.247627
563,CNP0027985,OC=1C=CN2C=NN=CC12,C6H5N3O,135.12363369853435,[],"pyrrolo[1,2-d][1,2,4]triazin-8-ol",-1.1750000000000005,48.19,14.226351
348,CNP0190759,O=C1OC=2C(C=CC(=C3C2C(C)CC3)C)=C1C(=O)OC,C16H16O4,272.2964461200982,[],"methyl 6,9-dimethyl-2-oxo-2H,7H,8H,9H-azuleno[4,5-b]furan-3-carboxylate",2.6288999999999985,52.60000000000001,14.219019
232,CNP0105442,O=C1N(C(=O)C2C1C3C=4C=CC=CC4C2(C=5C=CC=CC53)C)C=6C=CC=CC6OCCC,C28H25NO3,423.5040419454528,[],"1-methyl-17-(2-propoxyphenyl)-17-azapentacyclo[6.6.5.0²,⁷.0⁹,¹⁴.0¹⁵,¹⁹]nonadeca-2,4,6,9,11,13-hexaene-16,18-dione",2.645399999999999,46.61,14.21121
408,CNP0452049,O=C(OCC(OC(=O)CCC=CCC=CCC=CCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,C44H80NO10P,814.0821538774649,[],,12.4159,181.49,14.200907
449,CNP0004955,O=C(NC=1C=CC=CC1)NC2=CC=C(C=C2)C3OCC(=O)N(C)C3CO,C19H21N3O4,355.3884672006991,[],3-{4-[3-(hydroxymethyl)-4-methyl-5-oxomorpholin-2-yl]phenyl}-1-phenylurea,-0.3418000000000001,90.9,14.165293
277,CNP0441054,OC1=CC=CC(=C1)CC2=CC(=CC=C2O)CCCCCCC3OCC=4C=CC(N)NC4N5C=C6C=C(C=C(C6=C5)COC7=CC(=CC=C7O)CCC(O)C3)C89C=%10C=CC=CC%10CCC9C%11(OCC8)CCCCC%11,C63H73N3O7,984.27198064102,[],,7.573099999999997,149.89999999999998,14.150444
16,CNP0263009,OC1C(=C)CCC(O)(C1)C(C)C,C10H18O2,170.249102391883,[],"4-methylidene-1-(propan-2-yl)cyclohexane-1,3-diol",1.3782999999999983,40.46,14.135424
49,CNP0079989,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2O)C(O)C(O)C1O)C56CCC(C)(C)CC6C7=CCC8C9(C)CCC(OC%10OCC(O)C(O)C%10OC%11OC(C)C(O)C(OC%12OC(CO)C(O)C(O)C%12O)C%11O)C(C)(C)C9CCC8(C)C7(C)CC5,C71H116O35,1529.662548580668,[],"6-[({5-[(3,5-dihydroxy-6-methyl-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl}oxy)methyl]-3,4,5-trihydroxyoxan-2-yl 10-({3-[(3,5-dihydroxy-6-methyl-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-4,5-dihydroxyoxan-2-yl}oxy)-2,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylate",-3.676800000000005,550.8900000000002,14.129328
287,CNP0300845,O=C(OC(C)(C)C)NC(C(=O)OC1=CC=C2C(OC(=O)C=3C=C(OC)C=CC23)=C1C)C(C)C,C25H29NO7,455.5012169806696,[],8-methoxy-4-methyl-6-oxo-6H-benzo[c]chromen-3-yl 2-{[(tert-butoxy)carbonyl]amino}-3-methylbutanoate,3.1700999999999966,100.16,14.09918
252,CNP0308097,O=C(NCCC1=CNC=2C=CC(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)=CC21)CCCCCCCCCCCCCCC(O)CC,C40H66N2O13,782.959196096496,"[Jayaprakasam,Tetrahedron,60,(2004),3109]",Withanamide E,1.5681999999999952,239.89,14.091686
243,CNP0296021,O=C(OC1CC=2C(OC(=O)C)=CC(OC(=O)C)=CC2OC1C3=CC=C(OC(=O)C)C(OC(=O)C)=C3)C4=CC(OC(=O)C)=C(OC(=O)C)C(OC(=O)C)=C4,C36H32O17,736.6304801754725,[],"5,7-bis(acetyloxy)-2-[3,4-bis(acetyloxy)phenyl]-3,4-dihydro-2H-1-benzopyran-3-yl 3,4,5-tris(acetyloxy)benzoate",-0.5442000000000028,219.63,14.085558
176,CNP0049199,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,C61H98O6,927.4295131444114,[],"2,3-bis(octadeca-9,12-dienoyloxy)propyl docosa-4,7,10,13,16,19-hexaenoate",19.63769999999999,78.9,14.078979
48,CNP0194785,O=C(N)NCCCC1NC(=O)CNC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC1=O)CC3=CNC=4C=CC(O)=CC43)CC5=CNC=6C=CC=CC65)C(C)C)CC(=O)O)CCCCCCCCCC(C)C)CCCN)CC7=CN=CN7)C(C)C)CCC2,C79H115N19O18,1618.8779721661506,"[NA, 10.1038/ja.2013.63]",Kb425796-A,-2.152100000000005,553.8299999999997,14.073717
405,CNP0242537,O=C(N1CCCC2=CC3CC(CN4CCCCC43)C21)CC5=CN(C=6C=CC=CC65)CCOC,C28H37N3O2,447.6133324778649,[],"1-{3,15-diazatetracyclo[7.7.1.0²,⁷.0¹⁰,¹⁵]heptadec-7-en-3-yl}-2-[1-(2-methoxyethyl)-1H-indol-3-yl]ethan-1-one",2.3160000000000007,36.02000000000001,14.072165
537,CNP0086506,OCC1=CC=C2C(=C1)C(OC(C2C)C(C)C(O)C)CCO,C17H26O4,294.38658955514404,[],"3-[1-(2-hydroxyethyl)-7-(hydroxymethyl)-4-methyl-3,4-dihydro-1H-2-benzopyran-3-yl]butan-2-ol",0.8071000000000016,69.92,14.065943
272,CNP0289731,O=C1OC2C(O)C=C3CCN(C)C3C2C4=C(OC)C=5OCOC5C=C14,C18H19NO6,345.3472532373264,[],"9-hydroxy-20-methoxy-4-methyl-11,16,18-trioxa-4-azapentacyclo[11.7.0.0²,¹⁰.0³,⁷.0¹⁵,¹⁹]icosa-1(20),7,13,15(19)-tetraen-12-one",-0.7956999999999982,77.46000000000001,14.049355
288,CNP0281774,O=C(O)C1OC(OC=2C=CC=C3C=CC=NC23)C(O)C(O)C1O,C15H15NO7,321.2826874592286,[],"3,4,5-trihydroxy-6-(quinolin-8-yloxy)oxane-2-carboxylic acid",-1.2504999999999995,128.81,14.046499
13,CNP0317416,O=C(O)C1=CC(O)=CC2=NC=3C(O)=CC=CC3N=C21,C13H8N2O4,256.2141188131999,"[10.7164/antibiotics.37.1313, NA, Bush,J. Antibiotics,37,(1984),1308]",Phenacein,-0.3273999999999996,102.48,14.010513
531,CNP0402684,O=C(OC)CC(C1=CC=C(C(=C1)C)C)C=2C(O)=CC=C3C(=O)C(=COC32)C=4C=CC(O)=CC4,C27H24O6,444.47687687051126,[],"methyl 3-(3,4-dimethylphenyl)-3-[7-hydroxy-3-(4-hydroxyphenyl)-4-oxo-4H-chromen-8-yl]propanoate",2.1928999999999994,93.06,13.991076
220,CNP0221721,O=C(OC=1C=CC=2OC(=C(C(=O)OCC)C2C1)C)C=3C=CC=CC3OC,C20H18O6,354.3540810700406,[],ethyl 5-(2-methoxybenzoyloxy)-2-methyl-1-benzofuran-3-carboxylate,1.4031000000000002,71.06,13.990566
492,CNP0309338,O=CC1=CCCC(=CCC(C=CC1)(C)C)C,C15H22O,218.3351399635568,"[Bohlmann,Phytochem.,21,(1982),685, Bohlmann,Phytochem.,19,(1980),869]","(Z,E,E)-5,8,8-Trimethyl-1,5,9-Cycloundecatriene-1-Carboxaldehyde",4.200800000000001,17.07,13.978527
412,CNP0333206,O=C1C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C(=O)C1=C(NC(C4=NC(=NO4)C(C)C)CCSC)C)C)C,C27H31N3O7S,541.6180616890072,[],"10-acetyl-11,13-dihydroxy-2,12-dimethyl-4-(1-{[3-(methylsulfanyl)-1-[3-(propan-2-yl)-1,2,4-oxadiazol-5-yl]propyl]amino}ethylidene)-8-oxatricyclo[7.4.0.0²,⁷]trideca-1(9),6,10,12-tetraene-3,5-dione",1.0453000000000003,172.18,13.963842
336,CNP0393815,OC1C2(C)CNCC1(C)CN(C2)C(C)C,C12H24N2O,212.3322201949164,[],"1,5-dimethyl-3-(propan-2-yl)-3,7-diazabicyclo[3.3.1]nonan-9-ol",0.5014999999999991,35.5,13.951061
497,CNP0369557,S=C(NCC=1C=CC=CC1)N2N=C(C3=C2CC4C3C4(C)C)C,C18H21N3S,311.44619658667153,[],"N-benzyl-3,3,9-trimethyl-7,8-diazatricyclo[4.3.0.0²,⁴]nona-1(6),8-diene-7-carbothioamide",2.4843,59.720000000000006,13.947566
2,CNP0213759,OC1=CC(O)=C2C(=C1)CCCCCCCCCCCCCCC3=CC(O)=C2C(O)=C3,C26H36O4,412.5626201644939,[],Graviphane,6.158800000000001,80.92,13.929274
488,CNP0321606,O=C1C2=CC=C(O)C(=C2OC(C3=CC(O)=C(O)C(O)=C3)C1O)C4C5=CC=C(O)C=C5OC(C6=CC(O)=C(O)C(O)=C6)C4O,C30H24O13,592.5049190538608,[],"8-[3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-yl]-3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",-2.4585000000000004,237.83,13.889686
516,CNP0171639,O=C(OC)C=1OC(=CC1)COC2=COC(=CC2=O)CN3CC4=CC(OC)=C(OC)C=C4CC3,C24H25NO8,455.45812299614784,[],"methyl 5-[({6-[(6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-2-yl)methyl]-4-oxo-4H-pyran-3-yl}oxy)methyl]furan-2-carboxylate",-0.756099999999999,92.76,13.885541
331,CNP0260955,O=C(C)C(C)CC=CC,C8H14O,126.19646265543447,[],3-methylhept-5-en-2-one,1.8094,17.07,13.88238
471,CNP0209976,O=C(OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C(=O)CC23OC3(C)CC(O)CC2(C)C)C)C)C)CO)C(C)(C)C1)C)C,C42H58O7,674.9073058799773,[],"3-hydroxy-4-(18-{4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl}-3-(hydroxymethyl)-7,12,16-trimethyl-17-oxooctadeca-1,3,5,7,9,11,13,15-octaen-1-ylidene)-3,5,5-trimethylcyclohexyl acetate",5.671099999999998,116.59,13.852087
0,CNP0425833,O=C(OCC)CC1OC(C2=C1CC34OC5(OC6C(OC(=O)C6C)C7C(C(=O)C(C)(CC3)C75)C)C(=O)C4=CC2)(C)C,C31H38O9,554.6292057939326,"[Xiao,J.Nat.Prod.,70,(2007),1056]",Rubriflorin C,2.5297999999999963,114.43,13.851659
55,CNP0459818,O=C(NC=1C=C(C=C(C1)[NH+]([O-])O)[NH+]([O-])O)N(CCCCC)CCCCC,C17H30N4O5,370.4445703261607,[],,1.194500000000002,127.8,13.834897
144,CNP0138546,OC12CCC(=CC2C(C(=C)C)CCC1C)C,C15H24O,220.3510214712084,[],"4,7-dimethyl-1-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalen-4a-ol",3.717699999999998,20.23,13.83131
558,CNP0422551,O=C1OC(CC(=O)CC2C=3C=C(OC)C(O)=CC3C(=CC4CC5(CC(CCCO)C6(NC(CC7CCC=8C=CC(O)=CC8C9=CC=%10NC=CC%10N9C76)C(O)C)C5)C%11CC(O)CCC%11C42)C=%12NC=%13C=CC=CC%13C%12CC#CC1)C(O)CC%14=CC=C(O)C(OCCO)=C%14,C74H84N4O13,1237.480556570224,[],"4'',26,35-trihydroxy-17-{1-hydroxy-2-[4-hydroxy-3-(2-hydroxyethoxy)phenyl]ethyl}-12''-(1-hydroxyethyl)-4'-(3-hydroxypropyl)-36-methoxydispiro[16-oxa-3-azaheptacyclo[19.11.6.0²,¹⁰.0⁴,⁹.0²²,³¹.0²³,²⁸.0³³,³⁸]octatriacontane-29,1'-cyclopentane-3',14''-[13,16,20]triazapentacyclo[14.6.0.0²,⁷.0¹⁰,¹⁵.0¹⁷,²¹]docosane]-1(32),1''(22''),2(10),2'',4,4'',6,6'',8,17''(21''),18'',33,35,37-tetradecaen-12-yne-15,19-dione",2.599199999999992,263.0,13.8019705
289,CNP0234790,O=S(=O)(NC1COC2C1OCC2N3N=NN=C3OC4=CC=CC(=C4)N(C)C)C=5SC=CC5,C19H22N6O5S2,478.5480924892783,[],"N-(6-{5-[3-(dimethylamino)phenoxy]-1H-1,2,3,4-tetrazol-1-yl}-hexahydrofuro[3,2-b]furan-3-yl)thiophene-2-sulfonamide",1.131200000000001,151.1,13.796925
225,CNP0287399,O=C1C=C2CCC3C4C(=C(C)CC4)CCC3C2(C)CC1,C19H26O,270.4098465660119,[],"1,9a-dimethyl-2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H-cyclopenta[a]phenanthren-7-one",4.425399999999999,17.07,13.777895
325,CNP0342390,O=C1OCC(N1C(=O)C(C)C(O)C)C(C)C,C11H19NO4,229.2732921046716,[],"3-(3-hydroxy-2-methylbutanoyl)-4-(propan-2-yl)-1,3-oxazolidin-2-one",1.4622999999999995,66.84,13.768365
386,CNP0306101,O=C1C=CC=C2N1CC3CN(C(=O)NC(C(=O)O)C(C)CC)CC2C3,C18H25N3O4,347.4094943192143,[],"3-methyl-2-({6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-diene-11-carbonyl}amino)pentanoic acid",0.8004000000000007,89.95,13.764612
333,CNP0056247,O=C1C2=CC=C(C=C2C(=O)C3=CC(=CC=C13)C)C,C16H12O2,236.26587324965624,[],"2,7-dimethyl-9,10-dihydroanthracene-9,10-dione",2.3896,34.14,13.732439
305,CNP0408872,O=C1C2=CC=C3OCN(CC3=C2OC(=C1C=4C=CC(OC)=CC4)C)CCCOC(C)C,C25H29NO5,423.50240712553074,[],"3-(4-methoxyphenyl)-2-methyl-9-[3-(propan-2-yloxy)propyl]-4H,8H,9H,10H-chromeno[8,7-e][1,3]oxazin-4-one",1.3110999999999973,57.23,13.732274
292,CNP0430049,O=C(OC(C)C1C2OOC1(C=CC2O)CS)C,C11H16O5S,260.3082565567656,[],varicuothiol b,1.2510000000000003,103.79,13.70804
575,CNP0382070,O=C1OC2=C(C=CC(OCC3=CC=CC(=C3)C(F)(F)F)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O,C27H17F3O5,478.4170963261613,[],"8'-methyl-7'-{[3-(trifluoromethyl)phenyl]methoxy}-2H,2'H-[3,4'-bichromene]-2,2'-dione",3.8516,61.830000000000005,13.671989
444,CNP0169699,O=C1CCC2C(O)(C)C(O)CCC2(C)C1,C12H20O3,212.28586062067995,"[Ahmad,Phytochem.,28,(1989),3081]","[4Ar-(4Aalpha,5Beta,6Beta,8Abeta)]-Octahydro-5,6-Dihydroxy-5,8A-Dimethyl-2(1H)-Naphthalenone",0.4936999999999972,57.53,13.67071
215,CNP0107408,OCC1OC(OC2C(O)C(O)C(OC2OC3C(O)C(O)C(OC3OCCC)CO)CO)C(O)C(O)C1O,C21H38O16,546.5176813190383,[],"2-[(2-{[4,5-dihydroxy-6-(hydroxymethyl)-2-propoxyoxan-3-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",-4.726199999999999,257.67999999999995,13.618681
44,CNP0440684,O=S(=O)(O)OC=1C=C2C(=CC1OC)CCN3CC=C4C=CC(OC)CC423,C18H21NO6S,379.4292197380159,[],erysovine 15-o-sulfate,-0.1998999999999998,93.68,13.596189
275,CNP0013698,O=C(OC1CC2=C(O)C=3C(=O)C=C(OC3C4=C2OC1(C)C5CC6=CN=C7NC(C)CCC7=C6CCC5C8C=9C(=NC=CC9C4C(C%10=CC(O)=CC=C%10CC8)CO)N)CO)C(=CC)C%11(O)CCCC%11,C54H60N4O10,925.0770457599368,[],"43-amino-9,35-dihydroxy-5,38-bis(hydroxymethyl)-13,21-dimethyl-7-oxo-4,12-dioxa-18,20,42-triazadecacyclo[27.9.6.2¹⁰,¹³.0²,¹¹.0³,⁸.0¹⁴,²⁸.0¹⁶,²⁵.0¹⁹,²⁴.0³²,³⁷.0³⁹,⁴⁴]hexatetraconta-2,5,8,10,16(25),17,19(24),32,34,36,39,41,43-tridecaen-45-yl 2-(1-hydroxycyclopentyl)but-2-enoate",2.6484,225.75,13.567135
253,CNP0084419,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCC=CCC=CCC=CCC=CCC=CCC,C49H85O13P,913.167048706206,[20671299],"Pi(22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",10.863699999999998,219.32,13.544646
514,CNP0102572,O=C1OC(C)CCC(=O)CCC(=O)C=2C(O)=CC(O)=CC2C1,C16H18O6,306.3111374828886,"[NA, Lai,Tet.Lett.,70,(1989),2241-2244, 10.1246/cl.1990.589]",12-Oxocurvularin,0.116799999999999,100.9,13.493185
490,CNP0471614,O1C2(C)CCCC3CC1(CC([NH3+])C32)C4CCCC(C[C]5[CH][CH][C](N)[NH2+][CH]5)C4,[C23H38N3O]2+,372.56818882018143,[],,-0.592700000000002,79.5,13.473128
560,CNP0027364,O=C(OC1=CC=C2OC(C=3C=CC(OC)=CC3)=C(C(=O)OCC)C2=C1)C=4C=CC=CC4OC,C26H22O7,446.449664393641,[],ethyl 5-(2-methoxybenzoyloxy)-2-(4-methoxyphenyl)-1-benzofuran-3-carboxylate,1.6727999999999987,80.29,13.460289
441,CNP0025947,O=C(N1CCC(NC2C(O)C(N3N=C(C=C3C)C)C4OCC2O4)CC1)C,C18H28N4O4,364.4400197877277,[],"1-(4-{[4-(3,5-dimethyl-1H-pyrazol-1-yl)-3-hydroxy-6,8-dioxabicyclo[3.2.1]octan-2-yl]amino}piperidin-1-yl)ethan-1-one",-1.3960000000000017,86.63000000000002,13.441695
354,CNP0016804,OC1CN2C(CN(CC(C)C)CC23CN(CC4CC4)C3)C1,C17H31N3O,293.4481881626728,[],"1-(cyclopropylmethyl)-2'-(2-methylpropyl)-hexahydro-1'H-spiro[azetidine-3,4'-pyrrolo[1,2-a]pyrazin]-7'-ol",1.5305999999999975,29.950000000000003,13.430632
145,CNP0357907,O=C(OC)C1C(=C)C2CCC3=C(CCC4(C)C(CCC34C)C(C(=O)OC)CCCC(Cl)(C)C)C2(C)CC1,C32H49ClO4,533.1832029231412,[],"methyl 1-(6-chloro-1-methoxy-6-methyl-1-oxoheptan-2-yl)-3a,9a,11a-trimethyl-6-methylidene-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthrene-7-carboxylate",7.491699999999998,52.60000000000001,13.38777
538,CNP0042735,C=1C=CC2=C(C1)C=CC=3C=CC=CC3C2,C15H12,192.25632749772947,[],"tricyclo[9.4.0.0³,⁸]pentadeca-1(15),3,5,7,9,11,13-heptaene",2.9484,0.0,13.366409
163,CNP0360279,O=C(O)CCCC(N)CC(=O)O,C7H13NO4,175.1827039945649,[],3-aminoheptanedioic acid,-0.4329000000000007,100.62,13.365486
184,CNP0214810,O=C1C(=C2C=C(OC=C2C(O)C1(O)C)C)COC,C13H16O5,252.26364335730364,"[NA, 10.1016/j.phytochem.2014.09.013]",Dothideomynone C,-0.9861999999999996,75.99000000000001,13.345803
314,CNP0392266,O=C(O)CC1(C)C(CCC2(C)C1CC=C3C4CC(C)(C)CCC4(C)CCC32C)C(C(=O)O)(C)C,C30H48O4,472.7008527975554,[],"2-[1-(carboxymethyl)-1,4a,4b,6a,9,9-hexamethyl-1,2,3,4,4a,4b,5,6,6a,7,8,9,10,10a,12,12a-hexadecahydrochrysen-2-yl]-2-methylpropanoic acid",6.592199999999994,74.6,13.338343
461,CNP0159160,O=CC1C(C(=O)O)(C)CCCC1(C)C2CCC3CC2(C=O)CC3(O)CO,C20H30O6,366.44937011595,[],"2-formyl-3-[1-formyl-6-hydroxy-6-(hydroxymethyl)bicyclo[3.2.1]octan-2-yl]-1,3-dimethylcyclohexane-1-carboxylic acid",1.3342999999999996,111.9,13.288967
236,CNP0077241,O=C(OC1C2C=C(C(=O)C(OC(=O)C)C(OC(=O)C)C(C)(C)CC=C(C)C(OC(=O)C)C2(OC(=O)C)C(OC(=O)C)C1C)C)C=3C=CC=CC3,C37H46O13,698.7547669155443,[],"3,3a,4,9,10-pentakis(acetyloxy)-2,5,8,8,12-pentamethyl-11-oxo-1H,2H,3H,3aH,4H,7H,8H,9H,10H,11H,13aH-cyclopenta[12]annulen-1-yl benzoate",3.488999999999997,174.87,13.288376
